ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0071840	cellular component organization or biogenesis	993	34	Tb927.1.2230,Tb927.1.2260,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.15350,Tb927.10.2010,Tb927.10.3280,Tb927.10.5030,Tb927.10.5460,Tb927.11.11230,Tb927.11.13230,Tb927.11.2050,Tb927.11.2610,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.2160,Tb927.4.1860,Tb927.4.2180,Tb927.6.4690,Tb927.6.4980,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.8.4540,Tb927.8.6030,Tb927.8.6180,Tb927.9.14370,Tb927.9.6070,	3.4	1.51	1.64	0.00891472796524	0.0594982967568	1.0
GO:0051171	regulation of nitrogen compound metabolic process	245	12	Tb927.10.11440,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	4.9	2.16	2.3	0.00982078352582	0.0648171712704	1.0
GO:0031125	rRNA 3'-end processing	7	2	Tb927.11.6500,Tb927.11.6510,	28.6	12.6	17.4	0.00997055298264	0.0650825106779	1.0
GO:0031324	negative regulation of cellular metabolic process	82	6	Tb927.10.1510,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	7.3	3.23	3.48	0.0105971773129	0.068420905694	1.0
GO:0080090	regulation of primary metabolic process	248	12	Tb927.10.11440,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	4.8	2.13	2.27	0.0107531762228	0.0686815771648	1.0
GO:0017148	negative regulation of translation	21	3	Tb927.10.1510,Tb927.5.1610,Tb927.6.640,	14.3	6.3	7.28	0.0113085570386	0.0707082408517	1.0
GO:0034249	negative regulation of cellular amide metabolic process	21	3	Tb927.10.1510,Tb927.5.1610,Tb927.6.640,	14.3	6.3	7.28	0.0113085570386	0.0707082408517	1.0
GO:0030490	maturation of SSU-rRNA	40	4	Tb927.11.6500,Tb927.11.6510,Tb927.6.4980,Tb927.7.1040,	10.0	4.41	4.87	0.0123988726228	0.0767180243538	1.0
GO:0009063	cellular amino acid catabolic process	22	3	Tb927.11.9980,Tb927.6.2790,Tb927.9.5900,	13.6	6.01	6.89	0.0128789882548	0.0788672064265	1.0
GO:0031329	regulation of cellular catabolic process	68	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	7.4	3.24	3.48	0.0187636201545	0.10656462789	1.0
GO:1902373	negative regulation of mRNA catabolic process	26	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	11.5	5.09	5.69	0.0203535561006	0.10656462789	1.0
GO:0043489	RNA stabilization	26	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	11.5	5.09	5.69	0.0203535561006	0.10656462789	1.0
GO:0048255	mRNA stabilization	26	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	11.5	5.09	5.69	0.0203535561006	0.10656462789	1.0
GO:1903312	negative regulation of mRNA metabolic process	26	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	11.5	5.09	5.69	0.0203535561006	0.10656462789	1.0
GO:1902369	negative regulation of RNA catabolic process	26	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	11.5	5.09	5.69	0.0203535561006	0.10656462789	1.0
GO:0042398	cellular modified amino acid biosynthetic process	10	2	Tb927.9.6210,Tb927.9.6290,	20.0	8.82	10.87	0.0204304620624	0.10656462789	1.0
GO:0031323	regulation of cellular metabolic process	272	12	Tb927.10.11440,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	4.4	1.95	2.05	0.0208874500297	0.10656462789	1.0
GO:0051643	endoplasmic reticulum localization	1	1	Tb927.11.13230,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0046952	ketone body catabolic process	1	1	Tb927.11.2690,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0045905	positive regulation of translational termination	1	1	Tb927.11.740,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0070935	3'-UTR-mediated mRNA stabilization	1	1	Tb927.5.810,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:1901569	fatty acid derivative catabolic process	1	1	Tb927.11.2690,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0045901	positive regulation of translational elongation	1	1	Tb927.11.740,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0090646	mitochondrial tRNA processing	1	1	Tb927.6.4420,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0061817	endoplasmic reticulum-plasma membrane tethering	1	1	Tb927.11.13230,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0040009	regulation of growth rate	1	1	Tb927.11.9700,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0045595	regulation of cell differentiation	1	1	Tb927.7.2660,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0045597	positive regulation of cell differentiation	1	1	Tb927.7.2660,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0032238	adenosine transport	1	1	Tb927.9.7470,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0019551	glutamate catabolic process to 2-oxoglutarate	1	1	Tb927.9.5900,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0006538	glutamate catabolic process	1	1	Tb927.9.5900,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0035340	inosine transport	1	1	Tb927.9.7470,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0006449	regulation of translational termination	1	1	Tb927.11.740,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0034214	protein hexamerization	1	1	Tb927.10.2010,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0006103	2-oxoglutarate metabolic process	1	1	Tb927.9.5900,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0043649	dicarboxylic acid catabolic process	1	1	Tb927.9.5900,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0040010	positive regulation of growth rate	1	1	Tb927.11.9700,	100.0	44.09	inf	0.022680174994	0.10656462789	1.0
GO:0009891	positive regulation of biosynthetic process	48	4	Tb927.10.5610,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	8.3	3.67	3.98	0.0229634214981	0.10656462789	1.0
GO:0031328	positive regulation of cellular biosynthetic process	48	4	Tb927.10.5610,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	8.3	3.67	3.98	0.0229634214981	0.10656462789	1.0
GO:0010557	positive regulation of macromolecule biosynthetic process	48	4	Tb927.10.5610,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	8.3	3.67	3.98	0.0229634214981	0.10656462789	1.0
GO:1901605	alpha-amino acid metabolic process	49	4	Tb927.11.9980,Tb927.6.2790,Tb927.9.12320,Tb927.9.5900,	8.2	3.6	3.89	0.0245742491915	0.110828006575	1.0
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	11	2	Tb927.11.6500,Tb927.11.6510,	18.2	8.02	9.66	0.0246022453016	0.110828006575	1.0
GO:0009894	regulation of catabolic process	73	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	6.8	3.02	3.22	0.0247131332115	0.110828006575	1.0
GO:0032269	negative regulation of cellular protein metabolic process	28	3	Tb927.10.1510,Tb927.5.1610,Tb927.6.640,	10.7	4.72	5.24	0.0248150250413	0.110828006575	1.0
GO:0051248	negative regulation of protein metabolic process	28	3	Tb927.10.1510,Tb927.5.1610,Tb927.6.640,	10.7	4.72	5.24	0.0248150250413	0.110828006575	1.0
GO:0044087	regulation of cellular component biogenesis	29	3	Tb927.11.740,Tb927.4.2740,Tb927.8.4540,	10.3	4.56	5.03	0.0272272736737	0.120694034046	1.0
GO:0010556	regulation of macromolecule biosynthetic process	160	8	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	5.0	2.2	2.32	0.0290388285982	0.126119009653	1.0
GO:2000112	regulation of cellular macromolecule biosynthetic process	160	8	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	5.0	2.2	2.32	0.0290388285982	0.126119009653	1.0
GO:0000478	endonucleolytic cleavage involved in rRNA processing	12	2	Tb927.11.6500,Tb927.11.6510,	16.7	7.35	8.7	0.0290880544148	0.126119009653	1.0
GO:0010605	negative regulation of macromolecule metabolic process	106	6	Tb927.10.1510,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	5.7	2.5	2.64	0.0331927280526	0.142171874681	1.0
GO:0061157	mRNA destabilization	13	2	Tb927.10.1510,Tb927.6.640,	15.4	6.78	7.9	0.0338716512217	0.142171874681	1.0
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	13	2	Tb927.10.1510,Tb927.6.640,	15.4	6.78	7.9	0.0338716512217	0.142171874681	1.0
GO:0050779	RNA destabilization	13	2	Tb927.10.1510,Tb927.6.640,	15.4	6.78	7.9	0.0338716512217	0.142171874681	1.0
GO:0031326	regulation of cellular biosynthetic process	165	8	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	4.8	2.14	2.25	0.0339872158327	0.142171874681	1.0
GO:0009889	regulation of biosynthetic process	166	8	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,Tb927.8.990,	4.8	2.12	2.23	0.0350416658175	0.144139141701	1.0
GO:0031330	negative regulation of cellular catabolic process	32	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	9.4	4.13	4.51	0.0351854807182	0.144139141701	1.0
GO:0009895	negative regulation of catabolic process	32	3	Tb927.5.810,Tb927.7.2660,Tb927.8.4540,	9.4	4.13	4.51	0.0351854807182	0.144139141701	1.0
GO:0009116	nucleoside metabolic process	33	3	Tb927.11.3030,Tb927.4.3320,Tb927.6.4470,	9.1	4.01	4.36	0.0380763785074	0.15491348516	1.0
GO:1903313	positive regulation of mRNA metabolic process	14	2	Tb927.10.1510,Tb927.6.640,	14.3	6.3	7.25	0.0389373660686	0.155226815065	1.0
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	14	2	Tb927.11.6500,Tb927.11.6510,	14.3	6.3	7.25	0.0389373660686	0.155226815065	1.0
GO:0061014	positive regulation of mRNA catabolic process	14	2	Tb927.10.1510,Tb927.6.640,	14.3	6.3	7.25	0.0389373660686	0.155226815065	1.0
GO:0043243	positive regulation of protein-containing complex disassembly	2	1	Tb927.11.740,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0060491	regulation of cell projection assembly	2	1	Tb927.11.740,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0051781	positive regulation of cell division	2	1	Tb927.11.740,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0045927	positive regulation of growth	2	1	Tb927.11.9700,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0002182	cytoplasmic translational elongation	2	1	Tb927.6.5120,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0046051	UTP metabolic process	2	1	Tb927.11.16130,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0032467	positive regulation of cytokinesis	2	1	Tb927.11.740,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0010603	regulation of cytoplasmic mRNA processing body assembly	2	1	Tb927.8.4540,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0010230	alternative respiration	2	1	Tb927.10.7090,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0006553	lysine metabolic process	2	1	Tb927.11.9980,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0006554	lysine catabolic process	2	1	Tb927.11.9980,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0031344	regulation of cell projection organization	2	1	Tb927.11.740,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0090158	endoplasmic reticulum membrane organization	2	1	Tb927.11.13230,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0006567	threonine catabolic process	2	1	Tb927.6.2790,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0006228	UTP biosynthetic process	2	1	Tb927.11.16130,	50.0	22.05	43.31	0.0448485118424	0.162439122161	1.0
GO:0009892	negative regulation of metabolic process	115	6	Tb927.10.1510,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	5.2	2.3	2.42	0.0464545725592	0.167236461213	1.0
GO:1901657	glycosyl compound metabolic process	36	3	Tb927.11.3030,Tb927.4.3320,Tb927.6.4470,	8.3	3.67	3.96	0.0474493807059	0.169788747827	1.0
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	2	Tb927.11.6500,Tb927.11.6510,	12.5	5.51	6.21	0.0498552110682	0.17732931362	1.0
